patient_id,first_name,last_name,dob,gender,race,address,city,state,zip,phone,ssn,insurance_id,insurer,blood_type,created_at
3e95b366-251d-43a8-b07d-c99a0ea7f28d,Anthony,Smith,1987-08-25,M,Black,131 Jennifer Cape,Huntmouth,GA,42795,+1-539-338-6613,366-42-2845,INS-yn0650Do,BlueCross,AB-,2017-05-20 17:59:34
335ffbd8-dfa6-45cc-8677-e6c4dfe57c2a,Lisa,Santos,2019-10-22,Unknown,Black,13649 Bird Cove Apt. 419,Tinafurt,CA,89354,001-525-225-7150x99768,239-03-2033,INS-Nf4363di,Self-Pay,AB+,2022-08-19 17:56:32
ac44b108-fda8-4f2e-9166-fdf8581c4a9a,Kenneth,Hernandez,1998-02-18,Unknown,Hispanic,039 Stevenson Isle,West Lonnie,CA,05692,864.703.5533x80339,188-57-0100,INS-dO1713jn,UnitedHealth,A+,2018-05-25 17:56:40
9354865d-4c77-4bea-890f-d1f9b12c0d4a,Glenn,Dunn,1942-09-30,M,Asian,81674 Jennifer Gardens,Thompsonbury,GA,40229,897-834-7156x6277,779-20-7898,INS-Wt0661MI,Aetna,A-,2018-11-10 23:55:34
79f4550b-3375-4517-ac5e-fed7151c8256,Jessica,Scott,2005-07-02,M,Other,7468 Jones Dale Suite 323,North Michellestad,NY,64916,(466)556-7491x6016,782-56-4183,INS-Sd5875Py,Medicaid,O-,2023-06-23 10:24:32
1ac93b09-1b17-4646-bf13-4ce81a71e867,John,Johnson,1963-11-06,F,Other,024 Blackburn Drive Suite 399,North Darryl,PA,12599,+1-866-691-8362x6448,752-53-1457,INS-rV1952nV,UnitedHealth,O+,2023-01-12 10:33:07
82b5d43c-3d84-4b84-9729-677c0a8033c2,Kyle,Benitez,2025-05-23,Unknown,White,11686 Quinn Extension Apt. 522,South Hunter,GA,14950,393.423.0234x679,082-38-1405,INS-vb6141Lp,Medicaid,AB+,2024-05-23 02:06:53
1ac482e2-dd1f-4fa0-8a0a-c7377a4d3a5c,Emily,Garcia,1996-04-17,M,Asian,0901 Alexa Avenue,Morrisonview,FL,64192,259.765.5553x5669,895-43-1642,INS-bM0762hH,Self-Pay,O-,2021-01-06 02:08:56
a1bdbc63-adba-44d1-87ab-09c2e712c359,Karen,Wright,2025-06-05,M,Asian,786 Aaron Route Suite 050,Ericabury,CA,80030,269.415.6716x4932,510-12-4938,INS-hE8727QI,Medicare,AB-,2020-05-11 10:47:00
0fc66f80-9173-4b01-b6c7-93347aa0894c,Jason,Mullins,1963-05-19,M,Hispanic,60256 Robinson Glens,Lynnville,IL,87726,(787)815-3991,735-96-6253,INS-qh8633sf,Cigna,A-,2018-02-26 15:29:51
7fa181f4-ad77-4907-89d2-2aa35db52779,Matthew,Vargas,1942-05-23,F,White,195 Melissa Light,West Bryanside,FL,25386,(965)752-8993x1608,149-38-3587,INS-sj7729VQ,BlueCross,A+,2016-11-04 22:39:32
1c01df36-c71e-4276-b586-49d345068d72,Luke,Shaw,2011-10-07,F,Black,9737 Padilla Lane,Port Masonborough,NY,96531,802.776.4208,433-87-7757,INS-HU5661ss,Cigna,A-,2019-07-31 19:11:05
36872af0-3396-4561-8002-57c80c1a9aba,Melissa,Long,2025-09-05,Unknown,Black,9047 Barbara Mills,Carterberg,MI,27995,430.259.1266,099-46-7764,INS-Pv2018LB,Cigna,B-,2018-10-15 17:02:42
fd4896cb-f622-4e17-b534-bcf1f8ec3d2f,Jennifer,Sanchez,2015-08-03,F,Black,67492 Parsons Underpass,Port Stevenfurt,MI,36574,+1-975-601-1117x8309,711-96-1550,INS-PS9267Bt,BlueCross,AB+,2025-12-25 05:43:13
cba13f5d-5fda-437d-a292-0e44c3512467,Cory,Brown,1947-04-21,M,Black,0688 Brown Villages,Port Karenville,NC,24181,+1-320-687-5102x932,872-97-0574,INS-xI1184kB,Humana,B+,2016-04-06 01:41:31
6be21052-bb6d-4a08-a932-ec384d37910e,Kevin,Shah,1964-01-21,M,White,872 Neal Pike Suite 988,Lake Corey,NY,06364,503.724.3298,285-17-6915,INS-yP1844kz,BlueCross,AB-,2024-01-08 10:41:03
c6b02920-e4b4-4b7f-9b0c-49ed0c945c4b,Shirley,Rhodes,1941-08-03,M,Other,314 Jennifer Port,South Lorraine,OH,41966,(360)793-1418x18615,342-35-2398,INS-yo3401yg,BlueCross,B+,2018-05-12 23:06:25
a596600a-0407-4754-ae0d-8a9d351363d3,Alisha,Hutchinson,1954-03-05,F,White,85948 Lawson Causeway Apt. 562,Lindaside,NY,72809,+1-667-292-4082x226,743-82-6065,INS-lC3967wZ,Medicaid,A-,2024-03-26 17:26:39
47e24006-38b4-4f8a-b9bb-28b54722561a,Justin,Cisneros,1998-08-11,Unknown,White,1465 Cynthia Club,North Frederick,GA,08026,948-370-6827,416-02-3116,INS-pV0685QH,Self-Pay,AB-,2016-12-24 17:30:47
6e09692a-96f8-4395-834f-5efb3dfe20a4,Shane,Jackson,2012-12-02,Unknown,Other,15285 Roberto Light,West Tara,CA,44797,+1-638-214-4744x30963,475-80-8000,INS-Dv0509tw,Self-Pay,B-,2018-01-31 10:23:39
16c102c9-0a45-41e9-b944-6e106141f25b,Michael,Bowen,1930-12-17,Unknown,White,0167 Christopher Passage Apt. 617,East Kaylaview,NC,30135,465.745.6284x1772,766-56-0096,INS-sc5313iz,Humana,O-,2023-06-04 21:19:04
8c7e26fe-e099-4641-a4da-3a709e07529f,Rachel,Martin,1975-05-03,Unknown,White,4167 Marsh Station,West Karen,TX,52913,862.211.0225x80305,445-62-4743,INS-pN4716jU,Self-Pay,O+,2024-12-16 06:32:31
0d385186-dfda-46eb-9641-56c4b9b08508,John,Wang,1955-09-09,F,White,363 Mccarthy Valleys Apt. 892,Port Brittany,GA,83663,(831)226-0432,632-26-1490,INS-tS0668Oo,Self-Pay,A-,2020-01-13 14:27:05
d8acb74b-9dad-425d-88fd-579aad0be650,Ronald,Brown,1976-01-05,M,Asian,041 Cox Keys Suite 350,North Aaron,MI,87064,001-753-647-4916x2475,115-13-0224,INS-VZ8255xV,UnitedHealth,A-,2025-04-04 18:33:28
59729dff-97d8-41ac-a178-272b2bee3bc6,Nathan,Santos,2012-07-23,M,Asian,611 Crystal Rapids,North Brendaborough,MI,25788,001-271-418-9547x382,197-54-9020,INS-CO4855Th,Medicare,O+,2023-09-06 12:43:11
419d8216-7e29-4d16-a156-15b65a1662bc,Timothy,Mills,1939-06-22,Unknown,Other,94240 Laura Square,Lake Lisa,IL,65385,+1-488-212-7868x66943,164-74-3569,INS-GT9087UH,Self-Pay,O+,2020-08-30 21:08:51
cd075fcd-8460-4cda-8023-eb9b7c0ab02f,Melissa,Phillips,1971-07-21,M,White,123 Amanda Highway Apt. 242,Morganton,NC,84703,338.610.5955,740-18-6691,INS-Oa9450wo,Cigna,O+,2021-01-07 11:17:53
6afc6247-a895-47d0-b4ac-08a1de4367a5,Jonathan,Smith,1954-04-24,F,Black,649 Lisa Forges,Josephshire,PA,83050,001-462-573-6527x17272,584-63-2956,INS-lz4042RM,Medicare,O-,2019-06-16 18:51:29
f18c8cf6-677e-4e64-b1e4-031c364d0a56,Douglas,Simmons,1939-09-17,F,Hispanic,618 Jessica Valley Apt. 916,Smithtown,CA,84974,3237142900,874-91-1393,INS-Ck3279tv,Medicare,O+,2024-05-29 08:55:34
0ecfabe9-5db6-405f-97e9-2b6884b5bcb9,John,Stephens,1951-04-15,F,Asian,810 Curtis Hill Apt. 862,East Andrewchester,OH,51013,(554)336-1721,289-46-1250,INS-fc9515Mj,UnitedHealth,O-,2019-04-17 00:19:21
75210629-7591-4700-9a7b-e864d22a048d,Alyssa,Greene,1988-08-05,M,White,49451 Hendricks Shore Suite 410,Port Diana,CA,42477,(467)371-1964,331-17-2980,INS-BE6557SA,Aetna,O+,2021-12-07 14:51:28
1ead584d-adfb-497e-82aa-aafe4d5cecf1,Leah,Valdez,1949-01-26,M,Asian,6878 Patel View,South Christopher,NY,94207,(389)231-3503x05872,358-47-2284,INS-Ap4728no,BlueCross,AB-,2017-03-18 16:13:21
165a67d0-2ff6-49e4-b041-ebe60e35dd0b,David,Dominguez,1949-01-05,Unknown,White,0650 Elizabeth Cliffs,Monroeburgh,PA,04457,(452)413-1096,482-96-2296,INS-Uv8476CY,Medicare,O+,2016-06-26 14:51:46
eeb74543-7a4d-4691-a7e5-fb26caf599e8,Daniel,Brown,1969-04-15,Unknown,White,282 Randy Manors,Spencerview,IL,75482,543.862.4186x23690,189-96-9164,INS-uP9177Pz,Humana,AB-,2022-09-25 16:44:23
1146fe45-fbe6-4428-b6df-0e5746cc9843,Brian,Watson,1952-09-09,M,Other,41115 Johnson Haven Apt. 811,New Alex,NC,41017,283.903.4199,047-07-5155,INS-Ws1405zG,Cigna,B+,2019-07-30 12:05:45
b2acff5f-1b4f-4456-ac6f-63651cf9d1c2,Karen,Swanson,1973-01-21,Unknown,Hispanic,156 Wayne Trail,North Brenda,FL,50585,790.942.2711x3322,805-17-5555,INS-cT4596XR,Aetna,AB-,2022-11-09 05:08:39
c3caa5f8-0334-4032-b0ef-28d88b271979,Jason,Bishop,1962-10-20,Unknown,Asian,97102 Payne Union,South Clintonmouth,CA,22746,621-949-5511x2747,667-18-2032,INS-sz9705AN,Humana,B-,2018-06-16 00:27:16
25adf677-1118-44bc-9c8c-7648b1bf4e18,Michael,Kirk,1990-04-03,F,Other,1687 Rich Springs Apt. 903,East Melissaport,MI,49760,(996)913-6715,658-69-7617,INS-zX1121Bm,BlueCross,AB+,2023-02-03 12:00:13
fca3fbc8-d0d6-4fb2-b7e7-7fe263945cc1,Caleb,Peterson,1974-12-30,M,Black,71470 Stacy Drive Apt. 590,Brownstad,IL,56876,830.330.6442x1214,306-92-7397,INS-ld6834fB,Humana,AB-,2022-01-29 18:31:23
f91b0bad-8da2-436a-9c7b-fd7422d3d132,Franklin,Bailey,1970-09-01,F,White,7826 Gaines Ports Suite 089,North Jennifer,NY,76324,+1-625-250-2727x516,462-17-7362,INS-Vm9103AS,UnitedHealth,O+,2025-07-20 19:12:41
decbcb11-c42e-4139-8ab3-5832a7e481e8,Carolyn,Robinson,1952-11-11,M,Black,90550 Mosley Parkway,Lake Victormouth,TX,54771,(455)886-8512x76528,391-37-7168,INS-Zg4911fP,Aetna,B-,2016-07-16 14:37:36
7d4dc32d-d238-4cc3-8c7a-a36a0e77490c,Sarah,Garcia,2014-02-17,F,Hispanic,789 Elizabeth Walk,Lewismouth,GA,72798,(613)671-5766x0538,675-34-5037,INS-ca6306bj,Medicare,B+,2022-08-19 00:21:43
aacb7c41-d793-4028-94a5-acb46e7691fd,Lori,Greene,2000-11-20,F,Asian,96386 Christina Lock Apt. 962,Maddenburgh,OH,53338,782-563-1281x96482,096-12-0421,INS-bN6092TI,Aetna,A+,2017-08-08 00:20:16
c28d3bfe-08f4-4d1d-b0d7-163ffb5efabc,Patrick,Newton,2008-01-30,M,Black,5233 Lee Ville,Lake Kimberly,MI,50060,001-440-641-2091x17911,269-24-1521,INS-zg1753FY,BlueCross,A-,2016-08-19 23:23:31
f4ad8b40-c596-4439-9b60-a165087b8694,Charles,Chung,1986-07-27,F,Hispanic,66572 Kent Fall,North Theresastad,PA,63928,+1-298-402-8413x908,222-47-1881,INS-of3052US,Self-Pay,O-,2018-06-01 01:56:45
cfae9075-2b9b-41f0-96fc-79798f0300dc,Joshua,Gonzalez,1966-09-04,F,Asian,8477 Hunt Locks,West Gerald,FL,90554,001-846-619-9423x767,836-41-1763,INS-Kw9663xO,Aetna,AB-,2017-05-09 21:00:32
18d85b4a-2a79-4995-a100-4eaa2dacf553,Gary,Johnson,1991-06-03,F,White,649 Sanders Crescent Apt. 562,Johnborough,IL,86609,(752)551-0505x379,576-09-6318,INS-ng4938Jr,Self-Pay,AB+,2017-07-14 11:31:27
0f736a57-d8c6-478d-9106-569e5ea67b13,Patricia,Fisher,2008-05-16,M,Black,5330 Jimenez Harbor Suite 117,New Mark,PA,50682,490.840.9074,038-69-8643,INS-Eg0501ZA,BlueCross,A+,2021-05-19 21:02:51
4c6cfcbe-4bf7-4f2f-a783-4b9960cb2cc0,Logan,Reed,1967-08-23,M,Asian,579 Phillip Square,Snyderville,FL,49509,+1-310-530-0215x632,742-48-8808,INS-hd0040te,UnitedHealth,AB+,2020-09-30 06:46:18
c122fdac-afe3-4f12-b431-210e1c80439a,Hailey,Conner,1975-01-30,F,Asian,2297 David Wall Apt. 967,New Allisonshire,CA,63143,+1-374-357-3144x15833,507-08-3482,INS-mF0376gv,BlueCross,O-,2019-10-24 02:46:58
d3444813-6942-43bb-9169-ba4cb78b2c48,Kathleen,Palmer,2010-08-18,Unknown,Hispanic,7281 Jeffery Lakes Suite 798,Port Ricardo,NY,09497,962-449-1271x130,274-04-7803,INS-hJ8754fw,UnitedHealth,O+,2023-08-08 14:56:39
332502cc-a645-470f-9a15-09a0c71783c0,Edward,Shaw,1959-02-13,Unknown,Black,74510 Dennis Manors Apt. 436,New Joshua,NC,80120,586.310.3131x0094,545-13-4514,INS-zg3966oU,Medicare,A-,2020-10-28 11:47:52
6518d46e-d823-4dc1-a02c-39dde148bee3,Jamie,Floyd,1997-08-26,F,White,494 Clinton Parkway Suite 432,Erinburgh,PA,25056,772-907-6502x41209,598-01-8001,INS-bK3710Rs,BlueCross,O-,2020-02-23 01:39:23
7fa07566-efdf-4b37-9b01-33530870625d,Wesley,Fischer,2001-09-30,M,Asian,45775 Alvarado Glen,Stephenstad,MI,39971,001-458-797-1480x263,510-04-4004,INS-Vf9653my,Medicaid,O+,2018-02-05 04:51:59
36a6ac8c-fa8b-4000-94b0-4f7bee61d3ea,Natalie,Shelton,1967-07-16,Unknown,Hispanic,245 Myers Mall Suite 430,Maryville,IL,57315,495.641.0727x284,499-37-1059,INS-ns4070Lh,Aetna,O+,2017-03-02 01:41:17
f865ae74-6609-47cb-bd2f-855b28b652ea,Kevin,Jordan,1996-09-21,M,Asian,42548 Stephanie Station,Douglasborough,NY,57130,001-814-830-7536,101-34-4949,INS-BR9429uZ,Self-Pay,AB-,2026-02-05 03:30:23
6d8852ff-d948-4a73-80b0-6d2f56510006,Felicia,Gonzalez,1949-03-14,M,Hispanic,8344 Kenneth Road,Gardnerfurt,CA,57765,828-975-8575,431-53-7558,INS-fW0806iN,Cigna,O+,2021-05-28 12:35:39
527b99c4-9b59-46b3-94e6-c4eab08b71a2,Betty,Watson,1963-04-13,Unknown,Hispanic,62607 Combs Corner Apt. 415,Port Kellyfort,NC,91018,601-698-0382x87232,737-01-7946,INS-aj9311Mh,Aetna,O+,2025-02-07 14:29:25
8e94ae54-bb21-4a8e-a243-66f1b09c1105,John,Garcia,1943-06-11,F,Asian,760 Kevin Orchard,Port Jimmy,FL,72160,597-991-6202x232,492-38-4743,INS-Qr1975zy,Medicare,B+,2018-02-01 12:00:42
7f4f9726-0ed7-4d78-8e9d-89a88d562d7c,Robert,Coleman,1993-05-27,M,Other,7196 Beverly Bypass,Williamsstad,CA,18759,374.402.5883x586,672-20-5765,INS-rY9572WQ,Cigna,AB-,2021-05-31 21:06:35
efcb1e92-2895-4015-b80b-86073e765ac3,Carlos,Franco,1983-11-15,F,Black,7929 Anderson Islands Suite 996,North Anthonyburgh,FL,30870,817-875-3312,066-08-4104,INS-Wx1017MO,Aetna,B+,2016-10-05 14:14:35
7be2eb56-8344-4094-8157-d2ef257b43ac,Manuel,Hale,1953-12-12,F,Black,98334 Kim Heights Apt. 326,North Brandi,NY,82960,+1-913-502-0569x81528,853-27-9345,INS-NJ7855iZ,UnitedHealth,A-,2017-05-27 19:45:45
90cd710f-9f41-4669-8433-7693f38daccf,Ronald,Bennett,1989-12-27,M,Hispanic,128 Garcia Parks,North Carolyn,GA,43875,3345465124,874-67-8193,INS-IS4690hL,Self-Pay,AB-,2024-04-10 02:21:58
23aa796e-37a4-4037-84ec-10928bd6f326,Denise,Johnson,1966-01-22,Unknown,Asian,3502 Amy Street Suite 037,Port Stacyton,NY,45831,269-391-8724,037-64-8317,INS-tY3567ob,Self-Pay,A-,2017-03-15 12:17:53
e5dc9938-7365-4940-88eb-c9157191794d,Kim,Shepherd,1933-11-05,F,Hispanic,087 Paul Lane Apt. 668,North Samuel,IL,81195,(853)256-0331x903,822-02-4095,INS-Cl0102sc,Humana,A+,2021-08-09 10:46:42
c630a7fa-7108-42ac-b123-1f37342717cd,Carrie,Zamora,1977-11-06,F,Other,96711 John Plains Apt. 753,Marquezstad,CA,72774,638-345-8810x5697,209-18-8536,INS-hx3483UY,Humana,O-,2018-09-04 15:43:30
7504fa35-adbe-496f-9771-93c0139c5e3f,Tiffany,Hale,1935-02-20,F,White,07044 Evans Corner Apt. 496,Smithfurt,TX,50919,703.236.2680x408,624-97-5509,INS-vU4930NB,Medicare,AB+,2023-07-15 05:41:15
40fb7acd-e4ff-4bd7-ab34-4fb68b5fa7e4,Lindsay,Tran,1938-01-12,M,White,769 Martin Light Suite 320,Laurenview,MI,11712,784.659.6094,676-33-9962,INS-Qu0149ql,Medicaid,O-,2023-10-24 06:28:45
03ebc1a0-404f-4c9b-8d01-74165a993cb8,Andre,Smith,1993-03-27,Unknown,Other,7836 Bethany Common,Pennyside,TX,41661,472-444-4723,893-80-0813,INS-RG3102CL,Self-Pay,B-,2021-08-29 09:16:20
66121183-2b87-4e00-84a0-a30b2a5dfaaa,Angela,Perez,1935-12-20,F,Other,0580 Michael Club Suite 181,East Mark,GA,49175,+1-661-264-2059x55657,165-48-0731,INS-gM4290nZ,UnitedHealth,A+,2021-08-03 02:38:49
1474b9d5-b8d7-4b0e-ada9-148b8f25f87d,Jennifer,Harmon,1999-10-11,F,White,69026 Stephanie Fork Suite 818,New Thomashaven,OH,68702,754.339.4353x537,710-31-7292,INS-JG6515ex,Aetna,B+,2024-06-30 23:17:10
679f7615-5d82-4994-843e-30fa6e4f820d,Jerry,Hartman,2012-08-17,M,Black,283 Craig Shores,New Jorge,GA,38103,451-316-6829x73270,429-34-9087,INS-Bb7120Sk,Self-Pay,B+,2017-07-03 05:40:25
8e1644b0-8426-4a90-b445-ff0ade419373,Zachary,Moreno,1948-04-10,F,Asian,5268 Jennifer Crest Suite 599,Lake Brandonstad,IL,59338,(776)947-2298x12099,389-42-7186,INS-Xg2894ot,Medicaid,O+,2024-08-26 18:11:07
8440054e-6f65-4722-8f79-1386a62a8e6e,Brandon,Holmes,1976-09-07,F,Other,5652 Bobby Street Apt. 684,Coryport,TX,22205,344-577-3244,683-36-2311,INS-Wk1388bM,Medicare,A-,2016-12-08 12:08:27
2ae170bf-47ef-4fff-b378-e3f4bf47068d,Amanda,Lee,2003-09-24,F,White,53496 Meyer Village Suite 411,Onealfort,NC,34980,424-715-1315,283-59-8403,INS-gT1506YH,Medicaid,AB+,2021-08-30 14:01:10
7a94aaf8-1f04-40a4-8061-6ec8764a47c8,Mckenzie,Guerrero,1956-03-03,F,Other,032 Wiggins Forges,West Theodore,NY,64006,(874)323-1830,503-72-3417,INS-Ny2064OL,Medicare,A-,2020-04-03 00:17:10
25f0595b-0104-421e-9a73-06bac978558c,Michael,Moreno,2017-01-18,Unknown,Black,3477 Harper Plains,Phillipsbury,OH,15229,001-446-975-3612x75156,861-63-9848,INS-rG6304nY,Humana,O+,2023-03-22 00:18:00
201f1f73-2588-4d60-a6f0-8f9896a732a5,Anna,Morris,1938-07-14,M,Other,6766 Gaines Grove Suite 350,Sethbury,CA,75540,(283)219-9529,822-49-1479,INS-Pd5581Hn,Humana,O+,2022-06-03 12:51:42
a62a2e86-3a57-4c08-af3c-cb362c250e9c,James,Moore,2003-02-19,Unknown,Asian,342 Rivera Forge Apt. 000,New Raymondfort,NY,06043,(844)803-3041,135-95-4424,INS-UT1118WU,Aetna,O+,2023-04-30 14:53:27
15b4cc61-6fd8-4d74-b350-bad6326779e9,Alexis,Greer,1932-12-31,Unknown,Asian,96394 Coleman Summit,West Joshuaborough,TX,13566,697-564-6136x847,392-03-8144,INS-Co6581Kb,Medicare,AB+,2023-01-08 13:51:05
5830553c-c741-4767-a662-0916796a8b74,Sergio,Woods,1961-11-06,M,Black,452 Cody Extension,Port Sheri,OH,78280,212.969.7893,259-53-5103,INS-SK5205MA,Self-Pay,B-,2016-05-10 03:51:15
a64768ad-d60e-48d7-ac8f-026fe56056e5,Hannah,Fischer,1966-10-02,M,Black,753 Murray Orchard Apt. 161,Martineztown,NY,21746,812.837.1067x28728,010-38-1927,INS-uN6448xK,Aetna,AB+,2019-01-31 16:32:39
5c546184-c907-4962-96b8-3b802287f22f,Kelly,Cohen,1949-07-08,M,Other,947 Clark Isle Apt. 287,West Robertberg,NC,62169,304-233-1875,640-60-9740,INS-ow2158Oa,BlueCross,AB-,2019-07-16 13:35:21
a110d267-3a4c-4abe-ac13-9abbc77aab10,Justin,Buck,1967-08-18,Unknown,Black,459 Villa Points Apt. 192,Lake Javierburgh,MI,34964,001-612-989-6599,215-22-0044,INS-jj3319kE,Medicaid,B+,2016-04-07 01:44:48
64905812-70c2-400b-8402-c56f5bdb3abb,Christian,Booker,1974-04-07,M,Black,767 Turner Trace,East Annfurt,MI,51033,001-475-848-5819x324,574-57-8030,INS-Pw4186lb,UnitedHealth,O-,2022-06-25 20:09:19
c6876595-a900-4e27-a1b0-02024fc8892b,Kelli,Reed,1993-09-09,M,Hispanic,98365 Sarah Branch Apt. 758,North Brenda,OH,43551,954-880-9404,045-90-4146,INS-TE4090MO,Cigna,O-,2023-12-29 14:00:29
b47a6c1b-f5de-4108-8909-913ae9d3d655,Glenn,Brady,1996-12-26,Unknown,Asian,50922 Christopher Village,North Scottton,GA,41688,784-239-0552,681-52-6822,INS-jU0138rf,Cigna,B-,2019-03-13 22:42:20
cdc81aa8-9b91-422e-a909-7be6f36b09f3,Bradley,Franklin,1990-08-09,F,Hispanic,04485 Matthew Port Apt. 971,North Ianland,FL,24835,290-820-3571x34324,723-37-2917,INS-Ao4295mr,Medicare,O-,2019-08-26 11:27:50
d9ede32a-bcc3-46c4-b1b8-cc57817d9637,Tiffany,Green,1954-05-13,F,Asian,1759 Bailey Row Suite 209,Mooreshire,PA,28112,001-665-543-5884x183,479-34-0516,INS-iD1827Lu,Medicaid,B+,2022-08-05 19:45:31
9c3d50b2-f46e-4ae5-8d92-692021f30808,Nicholas,Chapman,2006-12-27,M,Other,1502 Alvarez Junction,East Robinport,NY,21832,582.607.9799x667,741-48-9846,INS-co5764WG,Humana,A+,2018-02-04 17:28:52
95e24ede-fb3f-422f-8b0d-73561fc3a148,Ronald,Adams,1987-07-22,Unknown,Hispanic,028 Sandra Ranch Apt. 922,Kristinaton,OH,12349,325-476-2702x3244,242-27-7153,INS-Xx1328aE,Aetna,A-,2018-12-21 13:54:49
1ca8c36e-6c0b-4531-b834-179913b3e2aa,Cory,Pierce,1977-03-04,F,White,376 Mccarthy Track Apt. 625,South Kerri,NY,37619,+1-769-768-1579x03923,349-65-0027,INS-Po9961iF,Humana,O-,2019-06-17 13:07:53
4773f9ae-677d-43b6-baf6-099cfb9d7d76,Jason,Graham,1936-04-12,Unknown,Black,2624 Hughes View Suite 046,East Raymond,PA,68310,471-851-6025,703-59-0190,INS-tB7660qV,Aetna,B-,2018-03-27 01:54:14
916045cc-b95b-4711-aee8-fd1da31c77db,Lindsay,Odonnell,2012-05-30,F,Asian,5851 Tina Place Suite 120,Stacyshire,TX,34296,389.976.0740,472-47-0821,INS-vR9546sX,Medicaid,A+,2016-08-29 18:01:51
afd34521-8298-4254-89eb-66b212ea332d,Joseph,Carter,2004-02-16,F,Other,75409 Michael Camp Suite 321,East Jessicafort,OH,57006,257-493-8970x155,624-93-1657,INS-OV6815tB,Cigna,O+,2023-01-29 15:33:00
bc399556-3a12-4a73-8c69-973545222c85,Ivan,Francis,1933-04-21,M,Asian,1394 Gilbert Plains,Lake Lauren,FL,49552,001-873-464-2480,695-37-4468,INS-YA0630Qi,BlueCross,AB-,2020-12-07 21:24:15
81e6855d-116a-4690-9b74-f39f58e16f6a,Steven,Tyler,1966-08-09,M,Asian,33053 Cheryl Stream Suite 969,Amberfort,NY,73594,5554557277,690-50-4190,INS-OF6091Jw,UnitedHealth,A+,2017-09-03 20:30:31
7c1e3e2b-2955-445c-9482-c34dd3af3bc5,Julie,Moreno,1958-07-04,F,Hispanic,5770 Colleen Expressway Suite 966,Port Teresaside,NY,98025,636.482.6911x6331,886-21-6572,INS-AM8653ru,Self-Pay,O-,2022-06-10 05:27:52
f458302b-413e-4207-a651-26ee7c95921d,Daniel,Dyer,2016-01-15,Unknown,White,886 Michele Park Suite 472,South Keith,CA,70318,372-816-9666x30932,024-42-9992,INS-Rf3297xb,BlueCross,AB+,2022-11-19 19:25:42
bb5add07-50da-4541-b795-85cbc4eec646,William,Lee,2005-05-23,M,Black,5327 Marcus Hill,North Jamiemouth,NC,60688,797.432.7819,251-60-1145,INS-Ey0068eY,Medicaid,A-,2023-05-11 05:50:30
2cb0da40-546e-4656-b53d-bf9c4aebe954,Nicole,Medina,1965-08-25,F,Black,7046 Michael Stravenue,Pattersonville,IL,14083,(549)912-5652,216-34-1592,INS-Wp5177Wq,Aetna,A+,2022-02-01 09:43:04
3999b384-f6e2-46bf-bcaa-5da66349137a,Hannah,Rivera,1970-06-13,M,Hispanic,494 Kathleen Drive Suite 035,Jenniferport,MI,94327,(694)877-4222,264-82-3735,INS-jL0394aq,Self-Pay,A-,2022-06-16 08:40:24
b6bf4d55-581f-46a5-a6b8-97767797571a,Julie,Ferrell,1999-06-24,M,Hispanic,9252 Mills Lane Suite 287,South Penny,MI,02366,+1-915-234-3324x91357,861-96-8588,INS-zO3350gv,BlueCross,B-,2024-11-22 12:21:53
ed78e38c-e11d-44fd-83b8-84532df7793b,Joseph,Nixon,1939-05-28,Unknown,Black,79833 Robles Falls,East Hannah,IL,60278,(409)648-4131,063-27-3729,INS-Dg3997IY,Medicaid,A+,2017-02-16 22:57:03
b61a2f04-50e0-4d0f-9089-e7d119641a1e,Kristy,Jones,1973-08-27,Unknown,Asian,71731 Carmen Hills Apt. 961,Watersborough,FL,77694,+1-697-604-6947x2587,271-69-4080,INS-tO5488Ch,Medicaid,B+,2019-05-12 13:37:26
b568c9be-be71-47d3-810b-03689a914d4b,Adam,Barry,1996-08-13,Unknown,White,2216 Davis Wall Suite 582,Port Daniel,NC,30883,548.445.8714,332-21-3145,INS-Qk6229uH,Medicare,A-,2024-04-27 11:24:35
eb2d025a-3caf-465b-bb62-b465486fdd4d,Caitlin,Butler,2019-03-14,Unknown,Other,47452 Cook Knoll Suite 746,Farmertown,NC,53464,6656274033,853-48-0388,INS-JJ5665Vm,BlueCross,O+,2019-12-02 09:03:03
c76f1ef9-a615-4c45-b1b1-72ddfe644277,Wesley,Gates,2014-04-22,F,White,32579 Crane Cape,Wattsfort,PA,33248,699-360-1054x857,484-18-1213,INS-Lt5622Km,Medicare,AB+,2025-10-26 16:02:47
2f766ce3-0b10-4f14-9b6f-38522dc9f1ba,Samuel,Murphy,1942-03-27,Unknown,White,840 Kelsey Cliff Suite 573,West Taylor,OH,60899,(953)244-9021x666,852-68-0988,INS-Bc8509GZ,Aetna,AB-,2021-10-28 21:08:47
93e52f27-b183-40c4-83c6-a6cb35d17601,Travis,Andrews,2003-08-04,M,White,191 Amanda Union,New Sandraborough,MI,99055,764-977-2512,541-89-7085,INS-aN0694yb,Medicare,B+,2016-05-28 14:11:44
d1413b40-be90-40e7-9e6f-822afab538e0,Marcus,Hernandez,1960-11-29,M,Asian,587 Kayla Ports,Patriciashire,NC,20503,223.442.1089,554-45-1135,INS-mt5533kB,Medicare,B+,2020-11-14 23:00:13
